"","business_id","business_name","rating","flavor","environment","service","share","avg_cost","food_style","district","longitude","latitude","free_parking","wifi","delivery","n"
"4107",4076578,"望湘园(漕宝店)","4.5",22,21,21,113,76,"hunan","闵行区",121.37579,31.15788,1,1,1,100
"4108",4076581,"韩林炭烤(漕宝店)","3.5",17,17,17,24,59,"south_korea","闵行区",121.37602,31.15786,1,1,1,101
"4109",4077178,"嘉利(长乐路店)","4",24,25,22,0,174,"western","徐汇区",121.4457,31.21566,0,1,1,NA
"4110",4077208,"Pistolera","4",22,20,19,0,104,"western","浦东新区",121.58865,31.24265,1,1,1,NA
"4111",4077376,"宝寿司(陆家嘴店)","4",21,18,20,0,46,"japan","浦东新区",121.50321,31.24138,0,1,1,NA
"4112",4078315,"王鼎日本料理铁板烧","5",27,26,22,0,234,"japan","黄浦区",121.47086,31.23247,1,0,0,132
"4113",4078822,"明记小厨","3",16,13,14,1,62,"local","闵行区",121.38401,31.14697,1,1,1,12
"4114",4078825,"舞天","4",18,20,18,0,113,"japan","卢湾区",121.47323,31.21948,0,0,0,NA
"4115",4078861,"比萨马上诺(上海商城店)","5",25,25,27,0,127,"western","静安区",121.45185,31.22639,0,1,1,164
"4116",4078867,"御香园","3",17,15,14,16,65,"local","长宁区",121.42355,31.20929,1,0,0,NA
"4117",4078888,"汤城小厨(时代广场店)","4",21,22,19,704,80,"guangdong","卢湾区",121.4796,31.2247,1,1,1,100
"4118",4078933,"友家日本料理","4",19,22,18,91,101,"japan","浦东新区",121.53689,31.21735,1,1,1,NA
"4119",4081444,"金福轩","3",16,17,15,3,169,"local","徐汇区",121.45212,31.20842,0,0,0,NA
"4120",4083334,"锅德港式极品肥牛海鲜火锅(商城路店)","5",25,27,26,0,439,"hotpot","浦东新区",121.51785,31.23088,1,0,0,68
"4121",4083457,"芋贵人甜品店(日月光广场店)","4",22,13,17,2113,14,"guangdong","卢湾区",121.46875,31.20612,1,1,1,NA
"4122",4083985,"川流不息(春申店)","3.5",19,14,15,17,53,"sichuan","闵行区",121.40161,31.10513,0,1,1,NA
"4123",4085107,"滨海农家乐","2",15,12,13,4,94,"local","浦东新区",1000,1000,1,1,1,NA
"4124",4086592,"龙龙餐厅","3.5",19,13,13,2,0,"local","卢湾区",121.48058,31.21792,0,0,0,NA
"4125",4087432,"庆丰年香港烧味茶餐厅","4",19,17,16,0,31,"guangdong","黄浦区",121.48595,31.20396,0,1,1,NA
"4126",4087666,"牛蛙风暴","3",16,12,13,12,80,"sichuan","浦东新区",121.55851,31.22709,0,0,0,67
"4127",4088407,"品味食尚(崂山路店)","3",17,13,14,2,58,"local","浦东新区",121.52344,31.22539,0,0,0,NA
"4128",4088794,"isola","4",22,26,22,0,258,"western","浦东新区",121.50097,31.23665,0,1,1,NA
"4129",4088803,"莫尔顿牛排坊","5",26,28,26,1960,606,"western","浦东新区",121.50121,31.23726,1,1,1,117
"4130",4089412,"新香园港式茶餐厅(五角场店)","4",17,15,16,0,52,"guangdong","杨浦区",121.51261,31.30263,0,1,1,NA
"4131",4091053,"食其家(成山路店)","4",19,13,15,0,21,"japan","浦东新区",121.53572,31.17856,1,1,1,NA
"4132",4091104,"味千拉面(成山巴春店)","3",17,14,14,0,39,"japan","浦东新区",121.53586,31.17897,1,0,0,30
"4133",4091239,"SCENA","4.5",21,29,26,1341,275,"western","浦东新区",121.50596,31.23591,1,1,1,NA
"4134",4091251,"丽思卡尔顿宴会厅","4",19,25,21,0,525,"guangdong","浦东新区",121.50131,31.23663,0,0,0,NA
"4135",4091470,"一碗汤特色湘菜馆","3",18,13,13,0,52,"hunan","浦东新区",121.53567,31.14991,1,0,0,7
"4136",4092508,"甜蜜蜜(成山巴春店)","3",17,12,14,0,40,"guangdong","浦东新区",121.53572,31.17856,1,1,1,NA
"4137",4092748,"太和殿精致麻辣火锅","4",21,25,23,0,379,"hotpot","浦东新区",121.50131,31.23663,1,0,0,NA
"4138",4092751,"正斗粥面专家","4",22,20,19,0,77,"guangdong","浦东新区",121.50131,31.23663,1,1,1,NA
"4139",4093684,"妙亭涮羊肉","3",18,12,13,21,45,"hotpot","杨浦区",121.51344,31.27926,1,0,0,24
"4140",4093783,"香喜谷(福泉路店)","3",17,14,14,0,17,"south_korea","长宁区",121.35899,31.21163,0,0,0,9
"4141",4093975,"万里山川","4",15,19,18,0,153,"japan","杨浦区",121.52027,31.29965,1,1,1,101
"4142",4094662,"甜芝坊","4",21,15,19,33,9,"guangdong","虹口区",121.4823,31.2823,0,0,0,NA
"4143",4094818,"蜀府(虹桥上海城店)","4",22,21,19,0,68,"sichuan","长宁区",121.40604,31.20554,1,0,0,NA
"4144",4095616,"京城豚骨拉面","3",17,14,14,5,58,"japan","长宁区",121.39964,31.21376,1,1,1,NA
"4145",4096141,"谭氏私房菜","3",16,14,17,0,81,"local","杨浦区",121.50803,31.27144,1,1,1,4
"4146",4096383,"福徕小菜(人民路店)","2",15,12,13,0,87,"local","黄浦区",121.48471,31.22745,0,0,0,NA
"4147",4096518,"新旺角餐厅","3.5",18,13,15,5,40,"local","普陀区",121.42704,31.25112,0,0,0,NA
"4148",4096544,"味千拉面(世博文化中心店)","2",15,14,11,4,36,"japan","浦东新区",21486.49029,-21422.69916,0,0,0,71
"4149",4097635,"小尾羊(四平路店)","3",15,13,13,0,55,"hotpot","杨浦区",121.50476,31.27931,1,0,0,NA
"4150",4098018,"俏芙蓉时尚湘菜","3.5",17,15,15,6,51,"hunan","嘉定区",121.34193,31.26053,1,1,1,6
"4151",4098097,"黑面蔡(古北店)","3",16,13,15,11,8,"guangdong","长宁区",121.3998,31.21416,0,1,1,NA
"4152",4098150,"秦湘会","2",15,12,13,0,63,"hunan","普陀区",121.42345,31.24386,0,1,1,31
"4153",4098403,"福岛拉面","4",21,18,19,374,52,"japan","长宁区",121.41619,31.21994,0,1,1,36
"4154",4098462,"忆香","3",16,13,12,0,62,"local","杨浦区",121.53372,31.26994,1,0,0,4
"4155",4099559,"老刘野生大鱼坊(大华店)","4",18,13,15,0,108,"northeast","宝山区",121.41154,31.27748,1,0,0,26
"4156",4100083,"宝珠奶酪(日月光广场店)","4",20,19,19,0,10,"guangdong","卢湾区",121.46812,31.20555,1,1,1,86
"4157",4100212,"粋寿司(淡水路店)","4",24,16,26,0,65,"japan","卢湾区",121.47324,31.21635,1,1,1,NA
"4158",4100329,"国麟大饭店","4",18,15,15,0,86,"western_china","浦东新区",121.52795,31.17704,1,1,1,7
"4159",4100516,"望湘园(无限度店)","4",21,21,20,0,76,"hunan","卢湾区",121.47806,31.22526,1,1,1,121
"4160",4100520,"源生态稻香蛙(四平路店)","3",16,14,14,0,50,"hunan","虹口区",121.50081,31.27423,0,1,1,NA
"4161",4100525,"望湘园(天山店)","4",19,17,17,113,76,"hunan","长宁区",121.40259,31.21085,0,1,1,NA
"4162",4100534,"宝寿司(静安店)","4",23,12,19,0,34,"japan","静安区",121.45216,31.22839,0,1,1,100
"4163",4100611,"金锚传菜(丽园路店)","4",23,17,15,0,88,"local","卢湾区",121.47823,31.20688,1,1,1,100
"4164",4100858,"おじゃれ居酒屋","4",18,14,15,0,94,"japan","长宁区",121.39239,31.20122,0,0,0,NA
"4165",4101013,"十号名邸中餐厅","4",19,23,23,98,316,"local","徐汇区",121.44991,31.21115,1,1,1,NA
"4166",4101041,"松涛","4",22,22,22,96,511,"japan","虹口区",121.50242,31.25135,1,0,0,13
"4167",4101186,"蛙兵虾将","4",19,14,15,0,50,"sichuan","杨浦区",121.53819,31.3243,0,0,0,17
"4168",4101195,"八大碗饭庄(锦尊路店)","3",16,15,16,13,73,"local","浦东新区",121.53378,31.17824,1,0,0,31
"4169",4101448,"瑶家湘域(川沙店)","4",19,16,16,0,58,"hunan","浦东新区",121.68942,31.19635,1,0,0,NA
"4170",4101647,"董大师金牌稻香蛙(平型关路店)","1",11,8,9,47,51,"sichuan","闸北区",121.46748,31.2657,1,0,0,NA
"4171",4101807,"小桥流水精菜坊(浦东南路店)","4",20,21,17,0,119,"local","浦东新区",121.51715,31.22549,1,0,0,43
"4172",4101924,"牛蛙风暴(仲盛店)","3",16,14,16,0,53,"sichuan","闵行区",121.38759,31.10865,1,0,0,108
"4173",4102136,"稻香园潮汕砂锅粥(古美路旗舰店)","3",17,13,12,0,65,"guangdong","闵行区",121.40528,31.14371,1,1,1,2
"4174",4102422,"太兴餐厅(无限度店)","4",21,23,21,0,88,"guangdong","卢湾区",121.47845,31.22493,1,1,1,96
"4175",4102662,"豫申园酒楼","3.5",19,15,15,20,29,"local","徐汇区",121.46201,31.19678,0,0,0,NA
"4176",4102722,"喜月小厨","4",18,15,14,0,61,"local","浦东新区",121.58351,31.20108,1,1,1,96
"4177",4102816,"避风塘(豫城时尚店)","4",21,19,17,0,61,"guangdong","黄浦区",121.49279,31.22496,1,0,0,NA
"4178",4102821,"味千拉面(方浜中路店)","3",17,15,12,0,33,"japan","黄浦区",121.49279,31.22496,1,0,0,37
"4179",4102911,"学俊宋记香辣蟹(普陀店)","1",10,7,7,0,68,"sichuan","普陀区",121.39758,31.24752,1,0,0,NA
"4180",4103219,"枫晚亭","4",19,18,18,0,78,"local","长宁区",121.42278,31.2152,1,0,0,NA
"4181",4103545,"居食屋和民(来福士广场店)","4",21,18,19,0,86,"japan","黄浦区",121.47639,31.23237,0,1,1,NA
"4182",4103652,"七婆串串香火锅","4",22,19,19,759,65,"hotpot","闵行区",121.38564,31.16707,1,0,0,NA
"4183",4104229,"Park Hyatt Shanghai Sunday Brunch","4",21,25,22,0,631,"western","浦东新区",121.50887,31.23456,0,0,0,9
"4184",4104506,"Q太郎拉面","4",21,17,18,0,86,"japan","静安区",121.45111,31.21893,0,0,0,NA
"4185",4104538,"蓝玛赫","4",22,24,22,0,93,"western","静安区",121.45713,31.22928,1,1,1,NA
"4186",4104747,"青叶家","4",21,17,18,0,169,"japan","长宁区",121.40748,31.20343,1,1,1,NA
"4187",4104843,"盘盘湘","3",17,13,14,0,50,"hunan","宝山区",121.49205,31.38432,1,0,0,NA
"4188",4105215,"侬好蛙干锅传奇(四平路店)","4",21,15,14,106,62,"sichuan","杨浦区",121.51366,31.29604,1,0,0,NA
"4189",4105324,"蜀华楼(崮山路店)","3",16,14,14,4,49,"hotpot","浦东新区",121.55104,31.24711,1,0,0,NA
"4190",4105395,"渔民佬广东菜","3",17,14,15,0,66,"guangdong","静安区",121.45718,31.22971,0,0,0,49
"4191",4105601,"滨江欣景大酒店餐厅","4",18,20,18,0,138,"local","黄浦区",121.50071,31.22453,1,1,1,7
"4192",4105931,"富于餐厅","3",17,13,13,0,42,"local","徐汇区",121.4521,31.17875,0,0,0,NA
"4193",4106239,"花袭人红楼干锅(市一百店)","4",17,18,17,0,55,"sichuan","黄浦区",121.47482,31.23493,1,1,1,73
"4194",4106415,"蜀天上香锅(来福士店)","4",19,13,14,0,36,"sichuan","黄浦区",121.47639,31.23237,0,0,0,7
"4195",4106733,"巴伊老爷","3.5",18,14,15,1,0,"western_china","普陀区",121.42299,31.23801,0,0,0,NA
"4196",4106755,"Teotihuacan","3.5",19,15,17,73,91,"western","静安区",121.43798,31.2216,0,0,0,NA
"4197",4106761,"Boxing Cat Brewery(思南路店)","4",22,21,17,1048,103,"western","卢湾区",121.46759,31.21522,0,1,1,143
"4198",4107258,"澳门豆捞坊(莘松路店)","3",15,12,14,0,62,"hotpot","闵行区",121.35931,31.10017,0,0,0,NA
"4199",4107450,"蒲舍日式料理","4",18,22,18,59,160,"japan","浦东新区",121.59237,31.2418,1,1,1,33
"4200",4108955,"林隐饭店","3.5",18,15,15,1,46,"hunan","松江区",121.2292,31.05168,0,0,0,9
"4201",4109157,"多膳客(世博店)","4",18,14,15,0,38,"japan","浦东新区",121.54473,31.22197,0,0,0,2
"4202",4109230,"宝楼馆(天宝西路店)","3",17,13,13,0,0,"local","虹口区",121.49352,31.27432,0,0,0,NA
"4203",4109394,"黄记煌三汁焖锅(年家浜路店)","3",17,13,15,0,59,"hotpot","浦东新区",121.56968,31.11363,0,1,1,NA
"4204",4109695,"海仑宾馆海茂厅","3.5",18,16,15,3,0,"guangdong","黄浦区",121.48087,31.23567,0,0,0,10
"4205",4109895,"鸡煲餐饮","3",17,14,14,0,32,"hotpot","宝山区",121.41658,31.2846,0,0,0,NA
"4206",4109925,"蜀府(莲花店)","4",20,20,19,0,70,"sichuan","闵行区",121.4017,31.1336,1,0,0,NA
"4207",4110308,"庄源","4",18,24,21,603,218,"western","卢湾区",121.47557,31.22018,0,1,1,111
"4208",4110431,"云豹宴舞自助火锅量贩广场","2",15,12,13,0,39,"hotpot","松江区",121.21053,31.03911,1,0,0,45
"4209",4110494,"大学路韩国料理","3.5",19,14,14,6,44,"south_korea","闵行区",121.43216,31.01721,0,1,1,26
"4210",4110758,"味千拉面(日月光广场店)","3",16,15,12,0,33,"japan","卢湾区",121.46812,31.20555,0,0,0,100
"4211",4110823,"韩福宫","4",17,15,16,0,47,"south_korea","徐汇区",121.41084,31.1694,0,1,1,22
"4212",4111215,"傣妹(徐泾店)","3",17,13,14,0,30,"hotpot","青浦区",121.2723,31.16513,1,0,0,NA
"4213",4111271,"割烹雄","5",25,24,26,462,838,"japan","徐汇区",121.44237,31.20519,0,1,1,30
"4214",4111358,"绍兴酒馆","4",18,15,13,0,50,"local","浦东新区",121.52246,31.21934,0,0,0,NA
"4215",4111528,"新澳港式茶餐厅(蓝村路店)","2",14,13,13,0,41,"guangdong","浦东新区",121.52394,31.21154,0,1,1,91
"4216",4111590,"海福瑞食府","4",19,19,16,122,99,"local","闸北区",121.42771,31.29208,1,0,0,100
"4217",4111755,"老北京火锅","4",18,14,14,0,58,"hotpot","松江区",121.31499,31.14943,1,0,0,NA
"4218",4111880,"花漾年滑海派中餐","3.5",18,17,15,12,63,"local","普陀区",121.38111,31.23258,1,0,0,31
"4219",4112048,"香哈岛冷锅鱼","2",14,8,13,0,38,"hotpot","闵行区",121.39268,31.13644,0,0,0,88
"4220",4112153,"悦隆酒店中餐厅","4",18,21,19,0,189,"guangdong","闵行区",121.35015,31.13306,1,1,1,NA
"4221",4112347,"牛阵日式火锅(353广场店)","3",14,16,13,0,93,"japan","黄浦区",121.48345,31.23628,1,1,1,NA
"4222",4113020,"湘云阁(高斯路店)","2",15,12,11,13,56,"hunan","浦东新区",121.61651,31.19991,1,0,0,33
"4223",4113382,"台湾烧仙草","3",17,13,14,0,4,"guangdong","普陀区",121.42276,31.23937,0,0,0,8
"4224",4113651,"Macalle","4",19,21,21,98,114,"western","长宁区",121.40692,31.20765,0,1,1,93
"4225",4113779,"蜀膳传火锅传奇(孙桥路店)","4",18,15,14,0,53,"hotpot","浦东新区",121.63059,31.18493,1,0,0,NA
"4226",4113861,"学俊宋记香辣蟹(潍坊西路店)","3.5",18,13,14,20,76,"sichuan","浦东新区",121.51757,31.2231,1,0,0,NA
"4227",4113869,"锦潭火锅","4",20,19,19,32,62,"hotpot","普陀区",121.38111,31.23258,1,0,0,NA
"4228",4114422,"冯家小厨","3.5",18,14,14,0,10,"local","徐汇区",121.41136,31.16892,0,1,1,5
"4229",4114461,"震川阁奥灶面(金钟路店)","3.5",18,17,15,25,16,"local","长宁区",121.35881,31.22053,0,1,1,NA
"4230",4114702,"重庆好吃蛙","3",18,12,13,0,45,"sichuan","浦东新区",121.58738,31.34225,1,0,0,NA
"4231",4114724,"小肥羊(世博店)","3",17,14,14,0,39,"hotpot","浦东新区",121.54473,31.22197,0,0,0,NA
"4232",4114790,"顺水楼","2",15,12,12,0,32,"local","普陀区",121.3964,31.24955,0,0,0,NA
"4233",4114793,"聚湘坊","4",18,14,14,0,0,"hunan","闸北区",121.4342,31.2754,0,1,1,NA
"4234",4114988,"香积世界","3",16,15,15,0,19,"hunan","浦东新区",121.52851,31.22627,0,0,0,NA
"4235",4115094,"沙尘暴西域餐厅","4",19,15,16,0,64,"western_china","浦东新区",121.53309,31.24183,1,1,1,NA
"4236",4115174,"缘喜外带寿司(汇联店)","3",17,14,14,0,17,"japan","徐汇区",121.44118,31.19316,0,0,0,2
"4237",4115435,"三锅演绎","4",20,14,15,0,38,"sichuan","浦东新区",121.58812,31.20894,1,0,0,2
"4238",4115520,"金翎会","4",20,21,19,0,80,"guangdong","浦东新区",121.49473,31.17041,1,1,1,NA
"4239",4115911,"名仁苑新上海酒家(淮海中路店)","4",24,24,23,0,100,"local","徐汇区",121.45582,31.21476,1,0,0,101
"4240",4115915,"南蛮亭(岳阳路店)","4.5",23,19,21,251,156,"japan","徐汇区",121.45185,31.20829,0,0,0,NA
"4241",4116309,"安宁哈塞哟韩式快餐","4",18,13,14,0,26,"south_korea","普陀区",121.42775,31.24594,0,1,1,NA
"4242",4116434,"LA PALMA","4.5",23,23,26,397,143,"western","浦东新区",121.58284,31.23937,1,1,1,64
"4243",4116439,"紫园海派私房菜","2",14,13,12,0,64,"local","浦东新区",121.55819,31.21017,0,0,0,22
"4244",4116891,"顺兴","4",23,26,23,0,105,"sichuan","长宁区",121.43031,31.21143,1,0,0,NA
"4245",4117038,"鑫旺阁","4",17,15,16,0,78,"guangdong","杨浦区",121.53012,31.27574,1,0,0,NA
"4246",4117139,"榕利香辣蟹·臻品川菜(周浦万达店)","3.5",17,16,15,109,74,"sichuan","浦东新区",121.56758,31.11501,1,0,0,NA
"4247",4117210,"鼎味火锅(漕宝路店)","3",15,15,15,0,60,"hotpot","徐汇区",121.37602,31.15786,1,1,1,55
"4248",4117235,"小菜琳食府","3",17,13,14,0,47,"hunan","浦东新区",121.58454,31.24628,0,0,0,NA
"4249",4117491,"东远吞拿(漕宝店)","3",14,16,15,0,49,"south_korea","闵行区",121.37602,31.15786,1,1,1,NA
"4250",4117495,"味千拉面(漕宝店)","3",17,15,12,0,41,"japan","闵行区",121.38177,31.15721,1,0,0,21
"4251",4117506,"大碗鱼(漕宝店)","4",19,15,15,0,48,"sichuan","闵行区",121.37609,31.15785,1,1,1,72
"4252",4117805,"爱呷爱呷涮涮锅(长清店)","4",18,14,16,0,35,"hotpot","浦东新区",121.49137,31.1537,1,0,0,NA
"4253",4117860,"The Strip-Prime Steakhouse","4",16,23,19,421,355,"western","卢湾区",121.47481,31.22361,0,1,1,NA
"4254",4118076,"The Apartment","4.5",22,25,21,765,133,"western","徐汇区",121.44413,31.21135,0,1,1,NA
"4255",4118186,"富士屋日式料理","4",18,20,19,45,123,"japan","浦东新区",121.56758,31.11501,1,1,1,NA
"4256",4118187,"牛太郎烧烤城","3",16,15,15,12,71,"japan","浦东新区",121.56968,31.11363,0,0,0,NA
"4257",4118234,"美格菲音乐餐厅","4",18,19,19,35,84,"western","浦东新区",121.579,31.24011,1,0,0,NA
"4258",4118325,"Victor 's","4",21,20,20,0,92,"western","黄浦区",121.48961,31.23894,0,0,0,NA
"4259",4118364,"安福会","4",20,25,22,0,144,"western","徐汇区",121.44195,31.21368,1,1,1,20
"4260",4118421,"Bund 5 Club Cafe & Bar","3",14,13,15,12,53,"western","黄浦区",121.49147,31.23472,0,1,1,NA
"4261",4118551,"赞歧田野(红松东路店)","4",21,22,20,0,137,"japan","长宁区",121.39731,31.18851,1,0,0,10
"4262",4118601,"金博宴","3.5",18,14,15,3,51,"local","宝山区",121.44524,31.32502,1,1,1,NA
"4263",4119337,"甜乐甜品","4",20,13,15,0,10,"guangdong","卢湾区",121.48191,31.22389,0,1,1,NA
"4264",4119683,"欧风居酒屋","4",20,19,19,117,94,"japan","卢湾区",121.46292,31.22124,0,1,1,NA
"4265",4119972,"炭火烤肉","4",20,12,18,0,52,"south_korea","闸北区",121.45069,31.31348,0,1,1,NA
"4266",4120107,"香港钟记车仔面","3",16,13,14,0,30,"guangdong","徐汇区",121.43964,31.19392,0,0,0,10
"4267",4120331,"炭仓","5",28,25,25,0,132,"japan","长宁区",121.40391,31.19034,1,1,1,140
"4268",4120357,"华都酒楼","3",18,14,13,0,78,"guangdong","静安区",121.44557,31.2178,0,0,0,NA
"4269",4120370,"Mistral","4",20,22,19,0,275,"western","徐汇区",121.44293,31.21061,0,1,1,6
"4270",4120423,"鼎蛙蛙湘菜","4",19,16,17,0,54,"hunan","浦东新区",121.59384,31.26167,1,0,0,NA
"4271",4120556,"鱼匠日本料理","3.5",17,20,17,10,151,"japan","长宁区",121.39791,31.20589,0,0,0,NA
"4272",4121493,"和家大院","4",18,14,14,0,66,"local","青浦区",121.1799,31.18916,1,0,0,NA
"4273",4121540,"瀛洲人家(杨浦店)","3",17,16,13,0,94,"local","杨浦区",121.52053,31.29712,1,0,0,NA
"4274",4121934,"食鲜阁","4",22,14,19,0,48,"hotpot","虹口区",121.48134,31.30563,1,0,0,100
"4275",4122142,"石锅面铺","3",16,12,14,0,15,"south_korea","浦东新区",121.52751,31.22048,0,1,1,NA
"4276",4122353,"旺角豆捞","3",16,17,14,4,92,"hotpot","浦东新区",121.53981,31.21637,1,0,0,NA
"4277",4122848,"御寿司(国定路店)","4",19,12,16,0,19,"japan","杨浦区",121.50457,31.30513,1,1,1,53
"4278",4122910,"聚亦聚名菜坊","3.5",18,14,16,24,36,"local","浦东新区",121.60794,31.2686,1,1,1,NA
"4279",4123082,"園烧肉酒场","4.5",26,23,20,977,160,"japan","卢湾区",121.46085,31.21293,1,0,0,104
"4280",4123200,"巴顿火锅(菏泽路店)","3.5",18,15,15,4,62,"hotpot","浦东新区",121.54473,31.22197,0,0,0,25
"4281",4124022,"非常粥潮汕海鲜砂锅粥","4",18,13,15,0,61,"guangdong","普陀区",121.44406,31.24265,1,1,1,51
"4282",4124059,"海逸海鲜(世博店)","4",19,24,19,0,326,"guangdong","浦东新区",121.49321,31.18903,0,0,0,1
"4283",4124114,"梅亭","4",22,19,21,0,96,"hotpot","静安区",121.45431,31.22309,1,1,1,15
"4284",4124367,"花水木日本料理","4",21,19,19,0,159,"japan","静安区",121.45431,31.23021,1,1,1,37
"4285",4124418,"潮汕砂锅粥","3.5",20,13,16,146,70,"guangdong","浦东新区",121.54689,31.24328,1,1,1,40
"4286",4124962,"鑫知乐融合菜(通河路店)","2",15,13,12,0,58,"sichuan","宝山区",121.44512,31.33666,1,0,0,14
"4287",4124997,"金湘阁(崮山路店)","4",19,17,16,0,69,"hunan","浦东新区",121.5604,31.2389,1,0,0,NA
"4288",4125080,"大厨家常菜馆(千新公路店)","3",17,14,14,0,49,"local","松江区",121.17308,31.10174,1,0,0,NA
"4289",4125087,"倪记餐厅","3",16,12,13,0,58,"guangdong","浦东新区",121.70043,31.18328,1,1,1,35
"4290",4125133,"一宝日本料理","5",24,24,24,0,209,"japan","浦东新区",121.50768,31.23495,1,1,1,78
"4291",4125350,"丰泽万佳红火大酒店","4",17,18,15,0,100,"local","闸北区",121.44962,31.30469,1,0,0,100
"4292",4125621,"韩林炭烤(川沙店)","3",15,15,14,0,68,"south_korea","浦东新区",121.70043,31.18328,1,1,1,4
"4293",4125624,"悦蓉香锅牛蛙(818广场店)","4",20,15,13,0,55,"sichuan","静安区",121.44631,31.22277,0,1,1,100
"4294",4125698,"小南国日式烧烤(恒隆店)","4",23,23,21,0,156,"japan","静安区",121.45439,31.22758,1,0,0,12
"4295",4125758,"汤正饭香","3",17,14,14,0,59,"guangdong","长宁区",121.3892,31.20586,1,0,0,NA
"4296",4126016,"七欣天迷宗蟹(双城路店)","3.5",20,15,14,8,68,"hotpot","宝山区",121.49381,31.39016,1,0,0,34
"4297",4126032,"老码头","4",20,19,18,0,74,"hotpot","宝山区",121.4937,31.39009,1,0,0,107
"4298",4126128,"老刘野生大鱼坊(曹杨路店)","4",20,18,18,0,154,"northeast","普陀区",121.42073,31.23442,1,1,1,21
"4299",4126240,"兴和港式茶餐厅","3",16,13,14,0,43,"guangdong","卢湾区",121.47004,31.22033,0,1,1,68
"4300",4126315,"大江南北(吴泾店)","3",16,13,13,0,50,"local","闵行区",121.46419,31.04203,0,0,0,8
"4301",4127017,"SHARI","4.5",22,26,23,396,209,"japan","徐汇区",121.44835,31.20457,1,1,1,93
"4302",4127056,"苏拿休闲港式餐厅","4",18,17,14,0,83,"guangdong","浦东新区",121.58056,31.24113,1,0,0,31
"4303",4127159,"耶咪台湾精致牛肉小火锅","4",19,17,17,0,35,"hotpot","普陀区",121.42299,31.23801,0,1,1,120
"4304",4127403,"Haiku by Hatsune(国金中心店)","4",24,23,22,0,167,"japan","浦东新区",121.50596,31.23591,1,1,1,62
"4305",4127418,"本家韩国料理","4",25,23,21,0,101,"south_korea","浦东新区",121.52989,31.22269,1,1,1,101
"4306",4127621,"福食烩","3",15,16,14,0,83,"guangdong","浦东新区",121.49546,31.17339,1,0,0,100
"4307",4127666,"九都餐厅","4",19,19,17,63,69,"local","静安区",121.46398,31.23095,0,1,1,79
"4308",4127777,"丰泽大酒店","3",17,14,13,0,85,"local","宝山区",121.45837,31.3383,1,0,0,3
"4309",4128374,"蜀天上香锅(美罗城店)","2",15,11,10,0,37,"sichuan","徐汇区",121.43964,31.19392,0,0,0,29
"4310",4128389,"秋叶食堂(美罗城店)","3",16,14,14,0,19,"japan","徐汇区",121.43964,31.19392,0,0,0,28
"4311",4128528,"莎拉波尔(仲盛店)","4",20,17,19,0,69,"south_korea","闵行区",121.38756,31.10836,1,1,1,101
"4312",4128749,"福家","4",20,19,18,0,134,"japan","长宁区",121.39797,31.20621,0,0,0,11
"4313",4128886,"老刘野生大鱼坊(崂山店)","4",20,18,20,52,126,"northeast","浦东新区",121.52479,31.22267,1,0,0,NA
"4314",4129009,"澳门陈光师傅烧味店","4",20,13,15,0,26,"guangdong","虹口区",121.48756,31.25121,0,1,1,5
"4315",4129062,"澳门豆捞坊","3",15,15,15,0,82,"hotpot","闵行区",121.40173,31.13351,1,0,0,66
"4316",4129795,"龙皇酒家","5",24,28,26,0,663,"guangdong","黄浦区",121.49643,31.22881,1,0,0,53
"4317",4130114,"轩乐诗大酒店","4",18,16,15,0,86,"local","宝山区",121.38306,31.31509,1,0,0,NA
"4318",4130248,"花王世家","4",17,25,18,49,76,"local","浦东新区",121.66954,31.12504,1,0,0,NA
"4319",4130558,"板长寿司(港汇广场店)","4",23,18,17,0,107,"japan","徐汇区",121.43741,31.19447,0,1,1,102
"4320",4130830,"湘意浓","3.5",18,16,13,10,55,"hunan","徐汇区",121.4419,31.19203,0,0,0,NA
"4321",4131110,"平禄寿司","4",17,17,17,0,95,"japan","普陀区",121.42299,31.23801,1,1,1,8
"4322",4132496,"东方海港大酒店(虹桥店)","4",22,25,20,0,190,"guangdong","长宁区",121.40234,31.20162,1,0,0,NA
"4323",4133150,"时代豪爵大酒店","4",17,16,15,0,105,"local","松江区",121.20829,31.01641,1,0,0,12
"4324",4133185,"巴国布衣(东方路店)","4",20,22,18,0,87,"sichuan","浦东新区",121.525,31.22875,1,0,0,141
"4325",4134428,"安东尼西班牙餐厅","4",20,21,23,242,131,"western","浦东新区",121.56118,31.21057,1,1,1,74
"4326",4134562,"握料理(西江湾路店)","4",24,12,21,184,26,"japan","虹口区",121.47899,31.27244,0,1,1,NA
"4327",4134943,"时计台日本料理","4",23,25,24,0,136,"japan","浦东新区",121.53798,31.22346,1,1,1,NA
"4328",4135323,"万嘉(锦尊店)","4",19,21,16,0,106,"guangdong","浦东新区",121.53324,31.17957,1,1,1,NA
"4329",4135908,"木岛炭火烧肉","4",22,21,20,0,110,"japan","浦东新区",121.60978,31.25331,1,1,1,NA
"4330",4168835,"皇家金熙花园酒店中餐厅","4",18,22,18,3,185,"local","青浦区",121.04585,31.10623,1,0,0,NA
"4331",4169317,"蓝月湖酒楼","3",16,15,12,0,57,"local","浦东新区",121.53373,31.16744,1,0,0,46
"4332",4169417,"彩寿司","4",23,23,22,0,235,"japan","长宁区",121.39396,31.19396,0,0,0,NA
